hotel_name	location	room_type	features	original_price	discounted_price
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Deluxe Triple Room	Reserve now, pay later | City view | Sleeps 3 | Free WiFi | 27 sq m | 2 Single Beds and 1 Single Sofa Bed | Collect	€246	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Deluxe King	Free WiFi | 25 sq m | 1 King Bed | Collect | Coupon codes cannot be applied | No changes allowed, except for cancellations	€251	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Premier Room, 2 Single Beds	Reserve now, pay later | City view | Sleeps 3 | Free WiFi | 32 sq m | 2 Single Beds | Collect	€292	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Premier Triple Room, 3 Single Beds	Reserve now, pay later | City view | Sleeps 3 | Free WiFi | 37 sq m | 3 Single Beds | Collect	€292	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Premier Room, 2 Single Beds, Accessible	Reserve now, pay later | City view | Sleeps 2 | Free WiFi | 37 sq m | 2 Single Beds | Collect	€292	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Executive Room, Multiple Beds	Reserve now, pay later | City view | Sleeps 2 | Free WiFi | 46 sq m | 2 Large Single Beds | Collect and Redeem	€423	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Suite, 1 King Bed (Garden)	Reserve now, pay later | City view | Sleeps 4 | Free WiFi | 44 sq m | 1 King Bed | Collect	€469	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Premier Suite, 2 Single Beds	Reserve now, pay later | City view | Sleeps 4 | Free WiFi | 61 sq m | 2 Single Beds | Collect and Redeem	€485	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Premier Suite, 1 King Bed	Reserve now, pay later | City view | Sleeps 4 | Free WiFi | 61 sq m | 1 King Bed | Collect and Redeem	€485	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Suite (PARKROYAL)	Reserve now, pay later | City view | Sleeps 2 | Free WiFi | 53 sq m | 1 King Bed | Collect and Redeem	€561	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Premier Room, 1 King Bed	City view | Sleeps 2 | Free WiFi | 32 sq m | 1 King Bed	sold out	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Superior Room, 1 Double Bed	City view | Sleeps 2 | Free WiFi | 21 sq m | 1 Double Bed	sold out	
HOTEL GROOVE SHINJUKU, A PARKROYAL Hotel	Kabukicho1-29-1, Tokyo, Tokyo, 1600021	Suite (Japanese)	City view | Sleeps 6 | Free WiFi | 61 sq m | 6 Single Futons	sold out	
HOTEL AMANEK Shinjuku-Kabukicho	Kabukicho 2 -24-10, Tokyo, Tokyo, 160-0021	Standard Double Room	Sleeps 3 | Free WiFi | 16 sq m | 1 Queen Bed | Collect and Redeem	€206	€185
HOTEL AMANEK Shinjuku-Kabukicho	Kabukicho 2 -24-10, Tokyo, Tokyo, 160-0021	Corner Triple Room - ReFa Room	Sleeps 3 | Free WiFi | 24 sq m | 2 Large Single Beds | Collect and Redeem	€243	€219
HOTEL AMANEK Shinjuku-Kabukicho	Kabukicho 2 -24-10, Tokyo, Tokyo, 160-0021	Standard Triple Room	Sleeps 3 | Free WiFi | 21 sq m | 3 Single Beds | Collect and Redeem	€261	€235
HOTEL AMANEK Shinjuku-Kabukicho	Kabukicho 2 -24-10, Tokyo, Tokyo, 160-0021	Standard Twin Room	Sleeps 3 | Free WiFi | 19 sq m | 2 Large Single Beds | Collect and Redeem	€301	€271
HOTEL AMANEK Shinjuku-Kabukicho	Kabukicho 2 -24-10, Tokyo, Tokyo, 160-0021	Japanese King Room	Sleeps 3 | Free WiFi | 16 sq m | 1 King Bed	sold out	
